Link Vaga,Link Empresa,Cargo,Nome Empresa,Local,Tempo de Abertura,Status
https://br.linkedin.com/jobs/view/analista-de-business-intelligence-s%C3%AAnior-at-grupo-wairua-3613699779?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=9N369O3xCYHOzkEQdH4v6A%3D%3D&position=15&pageNum=6&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/wairua?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Business Intelligence Sênior,Grupo Wairua,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/cloud-data-analyst-m-f-d-at-siemens-3588968019?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=8A%2Bbq9FZpbJ%2FTUOlNTOd3w%3D%3D&position=16&pageNum=6&trk=public_jobs_jserp-result_search-card,https://de.linkedin.com/company/siemens?trk=public_jobs_jserp-result_job-search-card-subtitle,Cloud Data Analyst (m/f/d),Siemens,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/analista-ambiental-pleno-s%C3%A3o-paulo-at-golder-3549012347?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=0pkrKGcpzzwPL4IfU7LlkQ%3D%3D&position=17&pageNum=6&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/golder?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Ambiental Pleno (São Paulo),Golder,"São Paulo, SP",Há 2 meses,
https://br.linkedin.com/jobs/view/senior-data-analyst-c%C3%B3d-1052-remoto-at-builders-3609546035?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=v21ROdOf%2Bg5V57oAyfdebw%3D%3D&position=18&pageNum=6&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/platformbuilders?trk=public_jobs_jserp-result_job-search-card-subtitle,Senior Data Analyst - Cód 1052 (Remoto),Builders,"São Paulo, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/data-engineer-jr-3-at-safro-tech-3602848390?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=onKyQi3gEyYTR%2FxCqviGJA%3D%3D&position=19&pageNum=6&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/safro-tech?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer JR 3,SAFRO TECH,São Paulo e Região,Há 3 semanas,
https://br.linkedin.com/jobs/view/data-engineer-analyst-pl-at-semantix-3602806917?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=CV%2Fn852nN31B%2B7NejMUqxQ%3D%3D&position=20&pageNum=6&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/semantixai?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer Analyst PL,Semantix,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/analista-junior-efici%C3%AAncia-jur%C3%ADdica-at-braskem-3613045333?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=T3KgIUIBhI6kyzIHmrO7Tg%3D%3D&position=21&pageNum=6&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/braskem?trk=public_jobs_jserp-result_job-search-card-subtitle,ANALISTA JUNIOR - EFICIÊNCIA JURÍDICA,Braskem,São Paulo e Região,Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/55pbx-analista-de-banco-de-dados-dba-s%C3%AAnior-at-bcr-cx-business-customer-relationship-3614300493?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=kSX8aG2Jd1Eu58a02dfc0w%3D%3D&position=22&pageNum=6&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/bcrcx?trk=public_jobs_jserp-result_job-search-card-subtitle,55PBX - Analista de Banco de Dados (DBA) Sênior,BCR CX - Business & Customer Relationship,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/engenheiro-a-de-dados-banco-de-talentos-at-five-acts-3602870559?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=nZlPBHOA6e90eJ5UPN9blQ%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/fiveacts?trk=public_jobs_jserp-result_job-search-card-subtitle,Engenheiro(a) de Dados (Banco de Talentos),Five Acts,"São Paulo, SP",Há 1 mês,
https://br.linkedin.com/jobs/view/analista-de-bi-business-intelligence-sbc-at-tecnocomp-tecnologia-e-servi%C3%A7os-3616538927?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=ULXR1DEBI%2FTJTnhso6xp2Q%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/tecnocomp-tecnologia?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista De BI (Business Intelligence) - SBC,Tecnocomp Tecnologia e Serviços,"São Bernardo do Campo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-social-listening-jr-at-empresa-confidencial-3605461857?refId=u6KBULqzfEO50YdjktmFcQ%3D%3D&trackingId=R%2FJi2Cf6hkjl0oYHxet7KQ%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/empresa-confidencial?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Social Listening Jr.,Empresa Confidencial,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/engenheiro-de-dados-remoto-at-beedoo-ai-learning-3611774298?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=vd0uPUHjW6KOBrOccg7ykw%3D%3D&position=1&pageNum=7&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/beedoo-software?trk=public_jobs_jserp-result_job-search-card-subtitle,Engenheiro de Dados (Remoto),Beedoo AI_Learning,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/analista-business-inteligence-at-bullla-de-gente-pra-gente-3601695939?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=c96iiQS4%2Fr5LCExhw2oA7Q%3D%3D&position=2&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/bullla?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Business Inteligence,Bullla - De gente pra gente,"São Paulo, SP",Há 3 semanas,
https://br.linkedin.com/jobs/view/analista-de-expans%C3%A3o-jr-at-farmarcas-3607208681?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=rZxTNlxLWnLBTr9M3rxdPA%3D%3D&position=3&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/farmarcas?trk=public_jobs_jserp-result_job-search-card-subtitle,ANALISTA DE EXPANSÃO JR,Farmarcas,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/analista-de-dados-pleno-h%C3%ADbrido-at-rh-grandes-talentos-consultoria-de-recrutamento-sele%C3%A7%C3%A3o-3575077193?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=aPjx%2BPyTKGcT8on0ta4HEg%3D%3D&position=4&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/rh-grandes-talentos?trk=public_jobs_jserp-result_job-search-card-subtitle,ANALISTA DE DADOS PLENO - HÍBRIDO,Rh Grandes Talentos Consultoria de Recrutamento & Seleção,"São Paulo, SP",Há 2 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-business-intelligence-pleno-at-vikservices-outsourcing-3618879366?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=Dup2vs2J8TmLc2D4cSn61Q%3D%3D&position=5&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/analista-de-business-intelligence-pleno-at-vikservices-outsourcing-3618879366?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=Dup2vs2J8TmLc2D4cSn61Q%3D%3D&position=5&pageNum=7&trk=public_jobs_jserp-result_search-card,Analista de Business Intelligence Pleno,VIKSERVICES OUTSOURCING,São Paulo e Região,Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/oper-loja-conveniencia-mfc-at-grupo-carrefour-brasil-3367311847?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=yTwBRC4Ecm3LI%2Bb1kRHuhQ%3D%3D&position=6&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/grupocarrefourbrasil?trk=public_jobs_jserp-result_job-search-card-subtitle,OPER LOJA CONVENIENCIA- MFC,Grupo Carrefour Brasil,"São Paulo, SP",Há 6 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/data-engineer-specialist-at-serasa-experian-3625862931?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=KBl22P83%2BXTLoDqUSxFNEQ%3D%3D&position=7&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/serasaexperian?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer Specialist,Serasa Experian,"São Paulo, SP",Há 20 horas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analytics-visualisation-analyst-at-cargill-3621019401?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=Kg3FNtBGoHcvTONqlTomuQ%3D%3D&position=8&pageNum=7&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/cargill?trk=public_jobs_jserp-result_job-search-card-subtitle,Analytics Visualisation Analyst,Cargill,"São Paulo, SP",Há 3 dias,Contratando agora
https://br.linkedin.com/jobs/view/pleno-data-governance-analyst-at-keyrus-3618286275?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=ap0nXlB5R1%2FjiqFPwPt9Pw%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card,https://fr.linkedin.com/company/keyrus?trk=public_jobs_jserp-result_job-search-card-subtitle,Pleno Data Governance Analyst,Keyrus,"São Paulo, SP",Há 2 dias,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-log%C3%ADstica-monitoramento-faria-lima-at-c2c-close-to-consumer-brasil-promotora-de-vendas-ltda-3593038593?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=EpN6JAL3CvJtg3SJGFoh6Q%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/analista-de-log%C3%ADstica-monitoramento-faria-lima-at-c2c-close-to-consumer-brasil-promotora-de-vendas-ltda-3593038593?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=EpN6JAL3CvJtg3SJGFoh6Q%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card,Analista De Logística (Monitoramento) - Faria Lima,C2C CLOSE TO CONSUMER BRASIL PROMOTORA DE VENDAS LTDA,"São Paulo, SP",Há 2 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/programador-pcm-junior-at-green4t-3610103159?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=BH12epx49Wh0WAVc%2Fo0tcA%3D%3D&position=11&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/green4t?trk=public_jobs_jserp-result_job-search-card-subtitle,Programador PCM Junior,green4T,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/analista-de-experi%C3%AAncia-do-cliente-pleno-at-caixa-vida-e-previd%C3%AAncia-3601614874?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=cyX%2FMRavI9UEqu8G4lOO3w%3D%3D&position=12&pageNum=7&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/caixavidaeprevidencia?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Experiência do Cliente Pleno,Caixa Vida e Previdência,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-suporte-de-ti-at-rhf-talentos-3614101566?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=gCFwDGmOrWF4BtEOOTYwxw%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/rhf-talentos?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista De Suporte De TI,RHF Talentos,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-suporte-n2-command-center-at-proative-technology-3584937106?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=kWF146807uBQf8z4Vv3BPA%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/proativetechnology?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Suporte N2 - Command Center,Proative Technology,"Barueri, SP",Há 1 mês,Contratando agora
https://br.linkedin.com/jobs/view/consultor-power-bi-%E2%80%93-n%C3%ADvel-s%C3%AAnior-%E2%80%93-100%25-remoto-at-engenha-3597467593?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=7MYmKYLh4wbVMH5FIOMHZg%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/engenha?trk=public_jobs_jserp-result_job-search-card-subtitle,Consultor Power BI – Nível Sênior – 100% remoto,Engenha,"São Paulo, SP",Há 3 semanas,
https://br.linkedin.com/jobs/view/analista-cr%C3%A9dito-pleno-at-ra%C3%ADzen-3582328779?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=mrbdJGn5NEEen3jC7BNIMA%3D%3D&position=16&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/raizenoficial?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Crédito Pleno,Raízen,"São Paulo, SP",Há 2 meses,Contratando agora
https://br.linkedin.com/jobs/view/consultor-power-bi-%E2%80%93-n%C3%ADvel-s%C3%AAnior-%E2%80%93-100%25-remoto-at-radartec-3602208206?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=N9t8cVgQbN4NqsHpXmhpjg%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/radartec?trk=public_jobs_jserp-result_job-search-card-subtitle,Consultor Power BI – Nível Sênior – 100% remoto,Radartec,"São Paulo, SP",Há 3 semanas,
https://br.linkedin.com/jobs/view/analista-administrativo-paul%C3%ADnia-1-vaga-s-2723746-at-grupo-atine-3617914359?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=sNqBhIyP3cZCTuXQo1JFRg%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/grupo-atine?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Administrativo / Paulínia / 1 Vaga -S- -2723746 -,Grupo Atine,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-planejamento-mis-pleno-at-minsait-3618307878?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=f2hjdBvAtg%2FKE9%2FqEWYDTg%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card,https://es.linkedin.com/company/minsait?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Planejamento (MIS) Pleno,Minsait,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-web-analytics-sr-at-banco-pan-3586186110?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=yxyBxM4slfYCrQ0xLent0A%3D%3D&position=20&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/banco-pan?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Web Analytics Sr.,Banco PAN,"São Paulo, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/cientista-de-dados-%235181-at-gr%C3%A3o-intelig%C3%AAncia-3597401941?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=wKtYg5GN0YM2YqdmWRVTRQ%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/graointeligencia?trk=public_jobs_jserp-result_job-search-card-subtitle,Cientista de Dados #5181,Grão Inteligência,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-programas-sociais-pleno-at-ita%C3%BA-unibanco-3602613914?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=N9T5eVPIjpsUylszNGgHdw%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/itau?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Programas Sociais Pleno,Itaú Unibanco,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/data-engineer-s%C3%A3o-paulo-sp-at-hunt-tech-recrutamento-para-tecnologia-e-digital-3617825722?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=4YwVMQRGkeTvs969mlVCNg%3D%3D&position=23&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/hunt-it-br?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Engineer - São Paulo - SP,HUNT TECH -  Recrutamento para Tecnologia e Digital,São Paulo e Região,Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-logistica-monitoramento-com-excel-s%C3%A3o-paulo-at-c2c-close-to-consumer-brasil-promotora-de-vendas-ltda-3574842673?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=RBB%2BsyX%2B%2F3v5284JbSW%2B5Q%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/analista-de-logistica-monitoramento-com-excel-s%C3%A3o-paulo-at-c2c-close-to-consumer-brasil-promotora-de-vendas-ltda-3574842673?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=RBB%2BsyX%2B%2F3v5284JbSW%2B5Q%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card,ANALISTA DE LOGISTICA (MONITORAMENTO) - COM EXCEL - SÃO PAULO,C2C CLOSE TO CONSUMER BRASIL PROMOTORA DE VENDAS LTDA,"São Paulo, SP",Há 2 meses,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/pl-data-governance-analyst-at-%C3%ADlia-digital-3614824892?refId=Kfn0OalYtK6BJ9xQOUs31A%3D%3D&trackingId=gb42AoHTUBqvl5ymBtYWxA%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/ilia-usa?trk=public_jobs_jserp-result_job-search-card-subtitle,PL - Data Governance Analyst,ília digital,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/coordenador-a-engenharia-de-dados-at-juntos-somos-mais-3614703178?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=EIfVjD5PIc4MEg4Novo9Rw%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/juntos-somos-mais?trk=public_jobs_jserp-result_job-search-card-subtitle,Coordenador(a) Engenharia de Dados,Juntos Somos Mais,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/engenheiro-de-dados-at-recrutify-3566957221?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=vBJhAkMlItvYUOHPpIZL1A%3D%3D&position=2&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/recrutify?trk=public_jobs_jserp-result_job-search-card-subtitle,Engenheiro de Dados,Recrutify,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/pessoa-engenheira-de-dados-at-gol-linhas-a%C3%A9reas-3616019227?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=nhxP0RZqGRoXQZrnBixHHg%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/gol?trk=public_jobs_jserp-result_job-search-card-subtitle,Pessoa Engenheira de Dados,GOL Linhas Aéreas,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-produtos-junior-liberdade-at-potency-rh-3593041147?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=USMK6YvCMrn24X021w3oEw%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/analista-de-produtos-junior-liberdade-at-potency-rh-3593041147?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=USMK6YvCMrn24X021w3oEw%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card,ANALISTA DE PRODUTOS JUNIOR - LIBERDADE,POTENCY Rh,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-dados-sr-at-robert-half-3617589565?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=ec6i%2FeEfKCB%2F2cPYIICwig%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/robert-half-international?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados Sr.,Robert Half,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-customer-success-banco-de-talentos-at-convenia-3577341337?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=EpjQNrcLupho5j8eXz5RSw%3D%3D&position=6&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/convenia-hrtech?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Customer Success [Banco de Talentos],Convenia,"São Paulo, SP",Há 2 meses,
https://br.linkedin.com/jobs/view/analista-de-intelig%C3%AAncia-no-varejo-key-accounts-at-scanntech-brasil-3604722373?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=CXB%2B12UKoKbnBeHPjeygYA%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/scanntech-brasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Inteligência no Varejo (Key Accounts),Scanntech Brasil,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-bi-foco-em-opera%C3%A7%C3%A3o-de-trade-marketing-at-grupo-mazzini-administracao-e-empreitas-3619778283?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=qoQ7JQUHtPGxs%2FiS%2F5%2FeuA%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/mazzini-administracao-e-empreitas-ltda?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de BI (foco em operação de Trade Marketing),Grupo Mazzini Administracao e Empreitas,"Santo André, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/student-at-ericsson-3612386830?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=KWpgnOTKCwnKJ%2F%2BQMxKzmA%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card,https://se.linkedin.com/company/ericsson?trk=public_jobs_jserp-result_job-search-card-subtitle,Student,Ericsson,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-seguran%C3%A7a-da-informa%C3%A7%C3%A3o-at-grb-services-do-brasil-3619346586?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=%2Fkn%2BlBRMYcXu5sBZ3h2prw%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/grb-services-do-brasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Segurança da Informação,GRB Services do Brasil,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-controladoria-valinhos-1-vaga-s-2725351-at-andorinha-distribuidora-farma-3619143778?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=36PuOgqvZmPYrZcwDEZ6AQ%3D%3D&position=11&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/andorinhamed?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista De Controladoria / Valinhos / 1 Vaga -S- -2725351 -,Andorinha Distribuidora Farma,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-efici%C3%AAncia-energ%C3%A9tica-at-v-tal-3615925206?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=JC7OpyRe%2FvmP%2FMcOEsPpNw%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/v-tal?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Eficiência Energética,V.tal,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/analista-de-controladoria-valinhos-1-vaga-s-2722604-at-andorinha-distribuidora-farma-3617914371?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=5GLWYY9nMFqEmeookYKCrw%3D%3D&position=13&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/andorinhamed?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista De Controladoria / Valinhos / 1 Vaga -S- -2722604 -,Andorinha Distribuidora Farma,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/engenharia-de-dados-pleno-at-big-data-3616956043?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=HVCDZ1iApEcbcm6I1mBopw%3D%3D&position=14&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/big-data-brasil-?trk=public_jobs_jserp-result_job-search-card-subtitle,Engenharia de Dados | Pleno,Big Data,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/data-analytics-lead-at-amaro-3613952336?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=szieodUtkRQ5hrQVfuOyhA%3D%3D&position=15&pageNum=8&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/amaro?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analytics Lead,AMARO,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-dados-banco-de-talentos-exclusivo-para-profissionais-com-defici%C3%AAncia-at-shopee-3611209022?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=rtIL4ZELheFwTI65Mhf2zg%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card,https://sg.linkedin.com/company/shopee?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados (Banco de Talentos - Exclusivo para Profissionais com Deficiência),Shopee,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/engenheiro-de-dados-at-amaris-consulting-3613592618?refId=cZaH7XTFtM2qGUi2TcWXaw%3D%3D&trackingId=79iKoEY0PkwwDJhpluwO2w%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card,https://ch.linkedin.com/company/amaris?trk=public_jobs_jserp-result_job-search-card-subtitle,Engenheiro de Dados,Amaris Consulting,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
